provider,locale,category,publishedAt,title,link,sourceName,language,description
google,tr,finance,2026-04-21T21:24:12Z,HPE yöneticisi 475.517 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMipwFBVV95cUxPM1RUeEFTVFdESm1EeWRwTnpESlN4czRRdnFDV2ppRGlZMnRUYTVUN19VbGtxemNOOFJ6VVBpVkVrUm5TV3pnei1FLU5PYXBaZ2Fjei10SlpQbHJMaXk5Y0tlQlVKWG9YZTFmSzFzT3VXa2E0V3hEay02QVg5RVg1TkJzM1Vua0p4Nm4tZWhIZ3hqUVlfREFzT2FKd2pTMFBTM1c5MDZxTQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPM1RUeEFTVFdESm1EeWRwTnpESlN4czRRdnFDV2ppRGlZMnRUYTVUN19VbGtxemNOOFJ6VVBpVkVrUm5TV3pnei1FLU5PYXBaZ2Fjei10SlpQbHJMaXk5Y0tlQlVKWG9YZTFmSzFzT3VXa2E0V3hEay02QVg5RVg1TkJzM1Vua0p4Nm4tZWhIZ3hqUVlfREFzT2FKd2pTMFBTM1c5MDZxTQ?oc=5"" target=""_blank"">HPE yöneticisi 475.517 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:12Z,RCM Technologies CFO’su Kevin Miller 172.367 dolar hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQOXBvem5SVzNfRUlXMjM4aWVoNnQwajBubkZjV1ZZaUtzTlNtc2dwMlN2ZWpiRkdhVmNrNnBOQUdPSGE0Q3pwaU95V044bFhodmEtalNDUFFCMm5HZnUtc0d3R0NJcjhBM0NocVZ0bEpya3BvY3V4MlplbFE5aXlJNmZuYURmUnVXakFOZHJSVU1CZmV2YXR5ZlFMNmhOZ3hCOG9kVjZkdXdyOGptdDF6N0RsTzIxaUJ1Wl9RUDJ5Y2Y?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQOXBvem5SVzNfRUlXMjM4aWVoNnQwajBubkZjV1ZZaUtzTlNtc2dwMlN2ZWpiRkdhVmNrNnBOQUdPSGE0Q3pwaU95V044bFhodmEtalNDUFFCMm5HZnUtc0d3R0NJcjhBM0NocVZ0bEpya3BvY3V4MlplbFE5aXlJNmZuYURmUnVXakFOZHJSVU1CZmV2YXR5ZlFMNmhOZ3hCOG9kVjZkdXdyOGptdDF6N0RsTzIxaUJ1Wl9RUDJ5Y2Y?oc=5"" target=""_blank"">RCM Technologies CFO’su Kevin Miller 172.367 dolar hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:12Z,Remitly yöneticisi Riese 801.600 dolar değerinde hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMivwFBVV95cUxOSXJlWXFXcVQ5ZFNacHY0M1FUSHo4M1E3eTlDWHlYcEd2VUtkU0VZa2NTcDJzWUhRUWkwN283NFdMeG5pdEFGQ2lIZmRkb1A2QlVmT0s3aVlGRUYxMmlUS3BEd01NOTBoTlZmLWh4SEdtU3I3ZVJhc1dOUnVsRlIzNWpCZ1ViWTVxNFNlZ1ZDcmRwdFhnNGIxTGNnOFV2Z0dabXNaOTQ2U20zX2RmOVFHMTFaelpEZmZFQnRtQ0Rxbw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxOSXJlWXFXcVQ5ZFNacHY0M1FUSHo4M1E3eTlDWHlYcEd2VUtkU0VZa2NTcDJzWUhRUWkwN283NFdMeG5pdEFGQ2lIZmRkb1A2QlVmT0s3aVlGRUYxMmlUS3BEd01NOTBoTlZmLWh4SEdtU3I3ZVJhc1dOUnVsRlIzNWpCZ1ViWTVxNFNlZ1ZDcmRwdFhnNGIxTGNnOFV2Z0dabXNaOTQ2U20zX2RmOVFHMTFaelpEZmZFQnRtQ0Rxbw?oc=5"" target=""_blank"">Remitly yöneticisi Riese 801.600 dolar değerinde hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:10Z,Rapport Therapeutics CDO Yeleswaram Krishnaswamy 808.844 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNU3luMEZWcVMtb3MwaEpmZTByc19kRndsUnB3dmZYZXl6SGFnXzNvOHhCbFhZdnZJT211OFdTaEdZZ2xDV243UlN0ME9qOHpWdEpTdHpxSmZPemR6OThfdTRnWHI2dVV2ZnNEalJrdUFfQmtadmpSa3RjeWxHRjJ3Qkl0em9sZXM4MGZpdHFYY3E3UWpCME11QnZlb0I1b2x0SWpxOTlFM1JkdVlWU1lIaFBxT0ZlQ2tIb290T04tRVFkazVSOW9PbDc4NF9QSVBGcGRZLQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMi1AFBVV95cUxNU3luMEZWcVMtb3MwaEpmZTByc19kRndsUnB3dmZYZXl6SGFnXzNvOHhCbFhZdnZJT211OFdTaEdZZ2xDV243UlN0ME9qOHpWdEpTdHpxSmZPemR6OThfdTRnWHI2dVV2ZnNEalJrdUFfQmtadmpSa3RjeWxHRjJ3Qkl0em9sZXM4MGZpdHFYY3E3UWpCME11QnZlb0I1b2x0SWpxOTlFM1JkdVlWU1lIaFBxT0ZlQ2tIb290T04tRVFkazVSOW9PbDc4NF9QSVBGcGRZLQ?oc=5"" target=""_blank"">Rapport Therapeutics CDO Yeleswaram Krishnaswamy 808.844 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:09Z,HPE yöneticisi Neil MacDonald 654.975 dolar değerinde hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMixgFBVV95cUxPQkZNbDZScC1vYWhhaERHa0ZDLU9CdjBHa3ZrVzFrdjdOdlNwNkRuNERiQ21Gc2VQbEJWWmwwOXJvbkZER3NjeVpCcHFPcnVpNmlwYXVMdC1yemRlU1o2SWJRaTg3b1drODZIZWJoeGg0M0JkbEJ4dnVDNjBfTERLMHJqemlhYktnRHBqdWN3ZGZ3d3pmcnhLWnRXU2JYc1FBSS1QODdlQzVNQzdJMGR0OFVNQ0R2eEhjRlFBREh6T2o4LTlrRVE?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxPQkZNbDZScC1vYWhhaERHa0ZDLU9CdjBHa3ZrVzFrdjdOdlNwNkRuNERiQ21Gc2VQbEJWWmwwOXJvbkZER3NjeVpCcHFPcnVpNmlwYXVMdC1yemRlU1o2SWJRaTg3b1drODZIZWJoeGg0M0JkbEJ4dnVDNjBfTERLMHJqemlhYktnRHBqdWN3ZGZ3d3pmcnhLWnRXU2JYc1FBSS1QODdlQzVNQzdJMGR0OFVNQ0R2eEhjRlFBREh6T2o4LTlrRVE?oc=5"" target=""_blank"">HPE yöneticisi Neil MacDonald 654.975 dolar değerinde hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:08Z,"TransDigm yöneticisi Nicholas Howley 12,8 milyon dolarlık hisse sattı - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiygFBVV95cUxNTXVYNmt5Qzh2NGJUa3ZiRi1RbW5uSV94Y0VwWnpJbjVfM01VS05NNE5SbjFKdWNYaUhXZktlZndSYnNKZjJpb3B4NER3UmpmalhHR3JIVmJCTzdlcGpaMUY2U191NWh4T0xlTVdtZzduazRUOU1lWnQ5M0oyS29uTWhTYUdJSTJCaEExazZZZldRRnZYcDdaOUMtczlfS1FZWDlzVjM5SnpzdzhhY29TdHZ0WEExVktTZTBjaU40ejV5YzFNcGxGanVB?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxNTXVYNmt5Qzh2NGJUa3ZiRi1RbW5uSV94Y0VwWnpJbjVfM01VS05NNE5SbjFKdWNYaUhXZktlZndSYnNKZjJpb3B4NER3UmpmalhHR3JIVmJCTzdlcGpaMUY2U191NWh4T0xlTVdtZzduazRUOU1lWnQ5M0oyS29uTWhTYUdJSTJCaEExazZZZldRRnZYcDdaOUMtczlfS1FZWDlzVjM5SnpzdzhhY29TdHZ0WEExVktTZTBjaU40ejV5YzFNcGxGanVB?oc=5"" target=""_blank"">TransDigm yöneticisi Nicholas Howley 12,8 milyon dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:07Z,Dick’s Sporting Goods’un başkan yardımcısı 925 bin dolarlık hisse sattı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMixwFBVV95cUxNMDFveUdXa1BQSFlFMVllOHk5ZjV5RHJSeTIxQ2thTFc3RFJFLVFReU1KajhYZ0huek5UNUxBMlpQaE94dEZXZzk0VkVBZklRYUQ4bVNhSEZoOFpKNHFYR0ZMS25oZkY2UVVaUWVOLUlnc1RBN2M4TDhUWkdfcHZMQzhNWmFVVUpmdjNwOWotMEJOcVZ1TDZMblhDRjNwNjNkSW1KQWNjZHhsVVB0NFk1dG80dF9TdGs0aWpuMmZxY1VvSVUyMHFj?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxNMDFveUdXa1BQSFlFMVllOHk5ZjV5RHJSeTIxQ2thTFc3RFJFLVFReU1KajhYZ0huek5UNUxBMlpQaE94dEZXZzk0VkVBZklRYUQ4bVNhSEZoOFpKNHFYR0ZMS25oZkY2UVVaUWVOLUlnc1RBN2M4TDhUWkdfcHZMQzhNWmFVVUpmdjNwOWotMEJOcVZ1TDZMblhDRjNwNjNkSW1KQWNjZHhsVVB0NFk1dG80dF9TdGs0aWpuMmZxY1VvSVUyMHFj?oc=5"" target=""_blank"">Dick’s Sporting Goods’un başkan yardımcısı 925 bin dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:07Z,Westwood Holdings: Direktör Emerita Susan Byrne 28.369 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOTEIwMkhSYU1wT1ZtZThnc2Ixa1N3Q2hKSWdjckJ1QmhvTEdPMEJBaVdFcUtPWmhwVldDR1h5Q0FEcE4xQm1TTkdhYXdGTTNPSlcyQjlSWVRzU2NiQUkwRWxQVllpTE9Oamx4ckNhX2gybVIzVUtTS09SMW1LTGtwcTVNTEJXYXcyRDV2RklmdThzVkRybWE1QlFlSUJTU01aR2ZJanVpd2hjODU4a3NrTUVKQ2NZWHNkVU1yMUVwcV9kWXljTGJHWWNvNkRUbzlf?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxOTEIwMkhSYU1wT1ZtZThnc2Ixa1N3Q2hKSWdjckJ1QmhvTEdPMEJBaVdFcUtPWmhwVldDR1h5Q0FEcE4xQm1TTkdhYXdGTTNPSlcyQjlSWVRzU2NiQUkwRWxQVllpTE9Oamx4ckNhX2gybVIzVUtTS09SMW1LTGtwcTVNTEJXYXcyRDV2RklmdThzVkRybWE1QlFlSUJTU01aR2ZJanVpd2hjODU4a3NrTUVKQ2NZWHNkVU1yMUVwcV9kWXljTGJHWWNvNkRUbzlf?oc=5"" target=""_blank"">Westwood Holdings: Direktör Emerita Susan Byrne 28.369 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:05Z,"Zoom Communications COO 1,13 milyon dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQT1FhTlk4elNvZmJzaDRXcm9wNHNJVVczd080UXN6SjJmRXc1QVdienhSOWdRLUF0M2NreXRiZ0thWEZuelBvaHZwVUJQdmk2UHF1cS1BSjlVakVya2RyR0ZhWHVBbE9fdHBhMlJ5bjNOSUt3Y2x3M19uZ0xjM1lkZ3VjUHJvUXlxN3VXRk1zT0F5WldWRk5SLVE2NTZNTmxQNHdLZF9IZ2FDZGV1Zm84dGFTb3ZWRXdT?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxQT1FhTlk4elNvZmJzaDRXcm9wNHNJVVczd080UXN6SjJmRXc1QVdienhSOWdRLUF0M2NreXRiZ0thWEZuelBvaHZwVUJQdmk2UHF1cS1BSjlVakVya2RyR0ZhWHVBbE9fdHBhMlJ5bjNOSUt3Y2x3M19uZ0xjM1lkZ3VjUHJvUXlxN3VXRk1zT0F5WldWRk5SLVE2NTZNTmxQNHdLZF9IZ2FDZGV1Zm84dGFTb3ZWRXdT?oc=5"" target=""_blank"">Zoom Communications COO 1,13 milyon dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:24:04Z,Remitly CBO Pankaj Sharma 200.000 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcXR4cVVUakhPeV85T18tT2Y3eWtuNC1MZHpLRHhTUTI0V1plaWRJRkFTcWlxNWdabXVSakdMWHhFNzVzNzFlVGJySF90T015dTVNRXllVTQ4NnJmWC02bzlVZGlXOVlDUDIwN1lKOGFkUnpIZXlfYVowQ1BRYVlVZ1lkUUlGbHBBSGF6WVNDZm51Uko2UEUyX0xVRVRSd01xUXQ3VjlRZzJKaUxCcmtFaGhvbi04Zw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPcXR4cVVUakhPeV85T18tT2Y3eWtuNC1MZHpLRHhTUTI0V1plaWRJRkFTcWlxNWdabXVSakdMWHhFNzVzNzFlVGJySF90T015dTVNRXllVTQ4NnJmWC02bzlVZGlXOVlDUDIwN1lKOGFkUnpIZXlfYVowQ1BRYVlVZ1lkUUlGbHBBSGF6WVNDZm51Uko2UEUyX0xVRVRSd01xUXQ3VjlRZzJKaUxCcmtFaGhvbi04Zw?oc=5"" target=""_blank"">Remitly CBO Pankaj Sharma 200.000 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:18:05Z,Bank of New York Mellon kontrolörü 719 bin dolarlık hisse sattı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPTHZ4TTJnTzNQZFpGbkFWcl9qemtmcUFsWmhJQ01rSzRVaEJHbXdkZGxWNXZWQU5RdFdhT09lMnl0ZjFjeXJjYzBsVmxkNGx5cGItVFZ6cUx4XzdiZ1FHdzdJcFhOZ3NaMWpseFh4eG9SRU1PZ3lOX1BZM1BlenA2VTFqbHhzMk1CTDlLakNzYVRUWk11RVlpdkhjRF9Zbl9iZFZ0UExXeUdWQkFrOTdzeWFnWnY4b3diRUlwREZSdzFqcm8?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxPTHZ4TTJnTzNQZFpGbkFWcl9qemtmcUFsWmhJQ01rSzRVaEJHbXdkZGxWNXZWQU5RdFdhT09lMnl0ZjFjeXJjYzBsVmxkNGx5cGItVFZ6cUx4XzdiZ1FHdzdJcFhOZ3NaMWpseFh4eG9SRU1PZ3lOX1BZM1BlenA2VTFqbHhzMk1CTDlLakNzYVRUWk11RVlpdkhjRF9Zbl9iZFZ0UExXeUdWQkFrOTdzeWFnWnY4b3diRUlwREZSdzFqcm8?oc=5"" target=""_blank"">Bank of New York Mellon kontrolörü 719 bin dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:17:58Z,Samsara EVP Adam Eltoukhy 167.906 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMitgFBVV95cUxPTjAtV0J6bFVSeThFTGJBTmZmVjVqMUFuRE10bWhVZDYtT1BoaXo2QldGSUF4bDVWZGtqYmI5dUI2VDRIV1JoQXB0bERSWnlMTXRXQUozUTBaa0M0VFVNOG5wS1JPRjA3alFueHAzdVd0a2Vtc0huY1U2dmMwbC1Mb0hxV0dxaGRDa0psMzFTTjEyTVNXaE04TEpjWnJyRnBWcldxWnk4aXpNNmFtZzFod25kRjF4QQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPTjAtV0J6bFVSeThFTGJBTmZmVjVqMUFuRE10bWhVZDYtT1BoaXo2QldGSUF4bDVWZGtqYmI5dUI2VDRIV1JoQXB0bERSWnlMTXRXQUozUTBaa0M0VFVNOG5wS1JPRjA3alFueHAzdVd0a2Vtc0huY1U2dmMwbC1Mb0hxV0dxaGRDa0psMzFTTjEyTVNXaE04TEpjWnJyRnBWcldxWnk4aXpNNmFtZzFod25kRjF4QQ?oc=5"" target=""_blank"">Samsara EVP Adam Eltoukhy 167.906 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T21:17:42Z,"Equitable Holdings CEO’su 1,65 milyon dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiugFBVV95cUxOOVU2bjU2T2hGdlZ5YU1KYUpZS013VXlKM0VKdU84QldBRVVXQnRHdjk1LWtDcUpOeEY0aHJMN0tqOGpDRENDTXg0R0Fkdk5FdkpMNHVRZkxndnUyOU9OTndlSEdTejhDVVZqU25rTHY5QjdXVWhSTXFhazJfRjhKQmo0M3p4eFRvczBNdmdUeG04a3c2RTBGaTNXTkx2RGFiVU5OSEp6bmVlWWh0MGNxTWQwUHpHOHlhR0E?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxOOVU2bjU2T2hGdlZ5YU1KYUpZS013VXlKM0VKdU84QldBRVVXQnRHdjk1LWtDcUpOeEY0aHJMN0tqOGpDRENDTXg0R0Fkdk5FdkpMNHVRZkxndnUyOU9OTndlSEdTejhDVVZqU25rTHY5QjdXVWhSTXFhazJfRjhKQmo0M3p4eFRvczBNdmdUeG04a3c2RTBGaTNXTkx2RGFiVU5OSEp6bmVlWWh0MGNxTWQwUHpHOHlhR0E?oc=5"" target=""_blank"">Equitable Holdings CEO’su 1,65 milyon dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-21T21:00:27Z,Adobe announces $25 billion stock buyback amid AI disruption fears - Reuters,https://news.google.com/rss/articles/CBMikAFBVV95cUxQcFYxNHp6NTBLbjhJSmllZFVsMXJIZzVYckstZlhqUm8zSFI2ZEdQOWRQWEh2QjNIdFBWYWhLR1pLWE9LcG8xTDI2OTZSV2RDTl9PTnFvSFM0OTktNVRGSTR0dEtsSTYwQVBDckpoSWhVbldJeVFQa0Z1TG1ZRll4c041Q1BuMVVUeUwyZ2kyX3E?oc=5,Reuters,en,"<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxQcFYxNHp6NTBLbjhJSmllZFVsMXJIZzVYckstZlhqUm8zSFI2ZEdQOWRQWEh2QjNIdFBWYWhLR1pLWE9LcG8xTDI2OTZSV2RDTl9PTnFvSFM0OTktNVRGSTR0dEtsSTYwQVBDckpoSWhVbldJeVFQa0Z1TG1ZRll4c041Q1BuMVVUeUwyZ2kyX3E?oc=5"" target=""_blank"">Adobe announces $25 billion stock buyback amid AI disruption fears</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>"
google,en,finance,2026-04-21T20:46:14Z,Global energy markets are on the verge of a disaster - The Economist,https://news.google.com/rss/articles/CBMisAFBVV95cUxPX25YOWhDUjJ4aUZleUYwb0RMTTY3eU5iUUExQmU5cHc4LUpiNDYtTkpwX05ZY3pmdUZyUEFOcVlOa2NRelQyVEZtVERQTVdkZWlGQXJuVHNVc2otdmdXbk1DaVlmRlE2dDVBNnU0b1FKYldDckFXVDBLdVcwN2l4OXFyMTdwX05fZ2l3SVNsaDdVY0RmVDZkU2FVVWF3ODZLVmpqYU1GS3lKOGw5emhHSA?oc=5,The Economist,en,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxPX25YOWhDUjJ4aUZleUYwb0RMTTY3eU5iUUExQmU5cHc4LUpiNDYtTkpwX05ZY3pmdUZyUEFOcVlOa2NRelQyVEZtVERQTVdkZWlGQXJuVHNVc2otdmdXbk1DaVlmRlE2dDVBNnU0b1FKYldDckFXVDBLdVcwN2l4OXFyMTdwX05fZ2l3SVNsaDdVY0RmVDZkU2FVVWF3ODZLVmpqYU1GS3lKOGw5emhHSA?oc=5"" target=""_blank"">Global energy markets are on the verge of a disaster</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>"
google,tr,finance,2026-04-21T20:28:52Z,Surf Air Mobility hisse senedi arzından 15 milyon dolar topladı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPbElFMHJfTFF6dnNRLVNVX3dUXzMweWVpY0hGTWM0STdpMm9kVDlueGp4dzFFNnFuT25JY3FBOWIyUHVpeWMzV0dTTmdXQ3o4dm53aFRCUm1KWHpDRUpiZ1dJcXNTeXBMQkRzV0lJSTZJQjUzV0dhZ1M0YUNWc01xb2lBYl9QYlJ5bE5EeWY1NEwwM2I4cnRtYVVVVzJTY2NpeE5QY1piUDRzWk5zU0VDSzRkN3VSVzVX?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPbElFMHJfTFF6dnNRLVNVX3dUXzMweWVpY0hGTWM0STdpMm9kVDlueGp4dzFFNnFuT25JY3FBOWIyUHVpeWMzV0dTTmdXQ3o4dm53aFRCUm1KWHpDRUpiZ1dJcXNTeXBMQkRzV0lJSTZJQjUzV0dhZ1M0YUNWc01xb2lBYl9QYlJ5bE5EeWY1NEwwM2I4cnRtYVVVVzJTY2NpeE5QY1piUDRzWk5zU0VDSzRkN3VSVzVX?oc=5"" target=""_blank"">Surf Air Mobility hisse senedi arzından 15 milyon dolar topladı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:28:49Z,Calix yönetim kurulu 100 milyon dolarlık hisse geri alımını onayladı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOMGNsX0lVWnJyNXM4RkRVeTlVX3Vmcl82SVVld2ZpNUxDWFNQX0w5S19UZ3VvcGZiU0pLWld1Sm55RUpsT3J2Y0JrOGd5LVZ3aUhXemx3VEdBREY1cXJhQmp5LUN2ZW1PYjZGZVU2NmItQk51VFlFam9tRDdiQXpLaEljNlh2V1BfUmpjTXZONmhKVXRMNVJldHNGZHBINHVjWXM2c0RzUGtOOUxuTXZEd1FuWkVpUExzeXVn?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxOMGNsX0lVWnJyNXM4RkRVeTlVX3Vmcl82SVVld2ZpNUxDWFNQX0w5S19UZ3VvcGZiU0pLWld1Sm55RUpsT3J2Y0JrOGd5LVZ3aUhXemx3VEdBREY1cXJhQmp5LUN2ZW1PYjZGZVU2NmItQk51VFlFam9tRDdiQXpLaEljNlh2V1BfUmpjTXZONmhKVXRMNVJldHNGZHBINHVjWXM2c0RzUGtOOUxuTXZEd1FuWkVpUExzeXVn?oc=5"" target=""_blank"">Calix yönetim kurulu 100 milyon dolarlık hisse geri alımını onayladı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:24:59Z,"Incyte başkanı 1,8 milyon dolarlık hisse sattı, 1,2 milyon dolarlık hisse aldı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMizwFBVV95cUxNRHlVSThUWlAtOFQ2UXpybExUY21ZTWhEWWJVXzFyYTJleXdISzRJR05QZDZZYVlpX296cVphZkMxcENRcW9ya0gwQzE5VE1pUjV1bUd6ZTlicWFMMmlycnhVSU9MM0pwWVVmWXNUTlFsT1BtUERvRUhnTnpURU5Jclk3ZzhMWHhhdXdPeVZkMU1lbXMtbXVYY2ZOcUMwaEdKRzFxVGxQMHNTQTZUeFo4MjRvTHF2QkIxOFNIOFFPRTdja1RtcVlHYlEzUlpidmc?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxNRHlVSThUWlAtOFQ2UXpybExUY21ZTWhEWWJVXzFyYTJleXdISzRJR05QZDZZYVlpX296cVphZkMxcENRcW9ya0gwQzE5VE1pUjV1bUd6ZTlicWFMMmlycnhVSU9MM0pwWVVmWXNUTlFsT1BtUERvRUhnTnpURU5Jclk3ZzhMWHhhdXdPeVZkMU1lbXMtbXVYY2ZOcUMwaEdKRzFxVGxQMHNTQTZUeFo4MjRvTHF2QkIxOFNIOFFPRTdja1RtcVlHYlEzUlpidmc?oc=5"" target=""_blank"">Incyte başkanı 1,8 milyon dolarlık hisse sattı, 1,2 milyon dolarlık hisse aldı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T20:24:59Z,XCF Global’in Randy Soule’u 656.151 dolar değerinde hisse sattı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZFYwd2NCMVhNTjI5OFZwYnRpMGRyODdDSjhBUnpjeDFGeTExUUNJSklvcTBoRWVUQm95d25TWDV0ZU56RHhyXzRtc0xsUTdrMkdFN0RLNTBObXJ6NWk0eTFtUzlQX1dRYjQ0eDA0TkdDZl90aTctWkh5ODdVT2tfUlZnUUJWQkt3bURUR1pGdTd5ajFBRWFLbjU0MkZBME1HWVpTV19Xd0RnSVFLWWxGZGg2ZzhCYXRKOXF2a2VLWS0?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxOZFYwd2NCMVhNTjI5OFZwYnRpMGRyODdDSjhBUnpjeDFGeTExUUNJSklvcTBoRWVUQm95d25TWDV0ZU56RHhyXzRtc0xsUTdrMkdFN0RLNTBObXJ6NWk0eTFtUzlQX1dRYjQ0eDA0TkdDZl90aTctWkh5ODdVT2tfUlZnUUJWQkt3bURUR1pGdTd5ajFBRWFLbjU0MkZBME1HWVpTV19Xd0RnSVFLWWxGZGg2ZzhCYXRKOXF2a2VLWS0?oc=5"" target=""_blank"">XCF Global’in Randy Soule’u 656.151 dolar değerinde hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
